Shipping ID,Ship Date,Ship Month,Ship Mode,Customer ID,Customer Type,Country,City,State,Region,Category,Primary Product Category,Sub-Category,Secondary Product Category,Product Name,Sales,Quantity,Discount,Profit,Returned
CA-2016-150350,30/08/2016,8,Standard Class,MS-17770,Non-Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Envelopes,Fully Assembled,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",136,5,0,64,0
CA-2016-150350,30/08/2016,8,Standard Class,MS-17770,Non-Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1978,35,6,0,17,0
CA-2016-150350,30/08/2016,8,Standard Class,MS-17770,Non-Corporate,United States,Seattle,Washington,West,Furniture,Office Furniture,Chairs,Fully Assembled,Office Star Flex Back Scooter Chair with White Frame,533,6,0,-40,0
CA-2016-150350,30/08/2016,8,Standard Class,MS-17770,Non-Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,"Acco Six-Outlet Power Strip, 4' Cord Length",43,5,0,11,0
CA-2016-150350,30/08/2016,8,Standard Class,MS-17770,Non-Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Supplies,Fully Assembled,Acme Rosewood Handle Letter Opener,16,4,0,0,0
US-2016-148110,11/09/2016,9,Standard Class,AR-10825,Corporate,United States,Austin,Texas,Central,Furniture,Office Furniture,Chairs,Fully Assembled,"Situations Contoured Folding Chairs, 4/Set",348,7,0,-25,0
CA-2016-120558,10/06/2016,6,First Class,RD-19810,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 226,32,5,0,16,0
US-2016-162677,27/03/2016,3,First Class,DB-13210,Non-Corporate,United States,Jacksonville,North Carolina,South,Office Supplies,Office Furniture,Storage,Fully Assembled,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",68,5,0,6,0
US-2016-162677,27/03/2016,3,First Class,DB-13210,Non-Corporate,United States,Jacksonville,North Carolina,South,Technology,Office Technology,Accessories,Non-Handheld,Case Logic 2.4GHz Wireless Keyboard,120,3,0,-18,0
CA-2016-146682,31/10/2016,10,First Class,KW-16435,Non-Corporate,United States,Lansing,Michigan,Central,Furniture,Office Furniture,Furnishings,Fully Assembled,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,67,5,0,32,0
CA-2016-138695,3/06/2016,6,Standard Class,KC-16675,Corporate,United States,Tallahassee,Florida,South,Furniture,Office Furniture,Chairs,Fully Assembled,Novimex Fabric Task Chair,390,8,0,-24,0
CA-2016-138695,3/06/2016,6,Standard Class,KC-16675,Corporate,United States,Tallahassee,Florida,South,Office Supplies,Office Furniture,Paper,Fully Assembled,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62,13,0,19,0
US-2016-133879,28/03/2016,3,Standard Class,KT-16465,Non-Corporate,United States,Chicago,Illinois,Central,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Durable Slant Ring Binders,3,2,1,-5,0
US-2016-133879,28/03/2016,3,Standard Class,KT-16465,Non-Corporate,United States,Chicago,Illinois,Central,Furniture,Office Furniture,Chairs,Fully Assembled,"Global Airflow Leather Mesh Back Chair, Black",528,5,0,0,0
US-2016-133879,28/03/2016,3,Standard Class,KT-16465,Non-Corporate,United States,Chicago,Illinois,Central,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 33,13,3,0,2,0
US-2015-163783,1/01/2016,1,Standard Class,DR-12940,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Office Furniture,Storage,Fully Assembled,Sterilite Show Offs Storage Containers,13,3,0,-3,0
CA-2016-169026,13/08/2016,8,Standard Class,CM-12655,Corporate,United States,Jackson,Mississippi,South,Office Supplies,Office Furniture,Fasteners,Fully Assembled,"Alliance Super-Size Bands, Assorted Sizes",23,3,0,0,0
CA-2016-108882,15/01/2016,1,Standard Class,LA-16780,Corporate,United States,Fresno,California,West,Technology,Office Technology,Accessories,Non-Handheld,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,350,5,0,119,0
CA-2016-108882,15/01/2016,1,Standard Class,LA-16780,Corporate,United States,Fresno,California,West,Technology,Office Technology,Phones,Handheld Technology,netTALK DUO VoIP Telephone Service,378,9,0,142,0
CA-2016-132409,1/06/2016,6,Standard Class,TH-21235,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Art,Fully Assembled,"OIC #2 Pencils, Medium Soft",2,1,0,0,0
CA-2016-132409,1/06/2016,6,Standard Class,TH-21235,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Appliances,Fully Assembled,Holmes HEPA Air Purifier,35,2,0,7,0
CA-2016-138933,27/04/2016,4,First Class,JL-15130,Non-Corporate,United States,Riverside,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Cardinal Holdit Business Card Pockets,4,1,0,1,0
CA-2016-140746,15/01/2016,1,Same Day,RC-19825,Non-Corporate,United States,Fairfield,Connecticut,East,Furniture,Office Furniture,Tables,Fully Assembled,"Bevis Round Bullnose 29"" High Table Top",182,1,0,-16,0
CA-2016-146836,2/05/2016,5,Same Day,CC-12475,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Storage,Fully Assembled,Super Decoflex Portable Personal File,45,3,0,13,0
CA-2016-146836,2/05/2016,5,Same Day,CC-12475,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Poly Designer Cover & Back,46,3,0,16,0
US-2016-127971,27/11/2016,11,Standard Class,DW-13195,Corporate,United States,Houston,Texas,Central,Furniture,Office Furniture,Chairs,Fully Assembled,"Global Wood Trimmed Manager's Task Chair, Khaki",318,5,0,-77,0
US-2016-127971,27/11/2016,11,Standard Class,DW-13195,Corporate,United States,Houston,Texas,Central,Technology,Office Technology,Phones,Handheld Technology,Samsung HM1900 Bluetooth Headset,123,7,0,46,0
US-2016-127971,27/11/2016,11,Standard Class,DW-13195,Corporate,United States,Houston,Texas,Central,Furniture,Office Furniture,Furnishings,Fully Assembled,Eldon Wave Desk Accessories,7,3,1,-3,0
US-2016-140809,3/02/2016,2,First Class,CK-12760,Corporate,United States,Arlington,Virginia,South,Office Supplies,Office Furniture,Storage,Fully Assembled,X-Rack File for Hanging Folders,56,5,0,15,0
CA-2016-159730,21/09/2016,9,Standard Class,SJ-20125,Corporate,United States,Seattle,Washington,West,Furniture,Office Furniture,Chairs,Fully Assembled,Harbour Creations 67200 Series Stacking Chairs,114,2,0,10,0
CA-2016-159730,21/09/2016,9,Standard Class,SJ-20125,Corporate,United States,Seattle,Washington,West,Technology,Office Technology,Phones,Handheld Technology,Clarity 53712,106,2,0,8,0
CA-2016-157868,29/12/2016,12,Standard Class,MC-17590,Corporate,United States,Grand Rapids,Michigan,Central,Office Supplies,Office Furniture,Fasteners,Fully Assembled,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",25,7,0,12,0
CA-2016-155474,14/07/2016,7,Standard Class,CC-12220,Non-Corporate,United States,Seattle,Washington,West,Technology,Office Technology,Phones,Handheld Technology,Logitech Mobile Speakerphone P710e - speaker phone,108,1,0,9,0
CA-2016-155474,14/07/2016,7,Standard Class,CC-12220,Non-Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Binders,Fully Assembled,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19,3,0,6,0
US-2016-161844,14/12/2016,12,Second Class,DK-12835,Corporate,United States,Franklin,Tennessee,South,Furniture,Office Furniture,Tables,Fully Assembled,Hon 61000 Series Interactive Training Tables,80,3,0,-29,0
US-2016-161844,14/12/2016,12,Second Class,DK-12835,Corporate,United States,Franklin,Tennessee,South,Office Supplies,Office Furniture,Binders,Fully Assembled,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",3,2,1,-2,0
US-2016-162103,17/11/2016,11,Standard Class,LB-16795,Corporate,United States,Highland Park,Illinois,Central,Office Supplies,Office Furniture,Binders,Fully Assembled,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3,2,1,-5,0
CA-2016-122518,8/03/2016,3,Second Class,RF-19345,Corporate,United States,Miami,Florida,South,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 518,10,4,0,4,0
CA-2016-167290,4/11/2016,11,Standard Class,JF-15295,Non-Corporate,United States,Sterling Heights,Michigan,Central,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 312,12,2,0,4,0
CA-2016-111416,22/09/2016,9,Standard Class,LW-17215,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Arch Ring Binders,232,5,0,78,0
CA-2016-162747,25/03/2016,3,Second Class,AH-10030,Corporate,United States,Gulfport,Mississippi,South,Furniture,Office Furniture,Furnishings,Fully Assembled,"Eldon Image Series Desk Accessories, Ebony",86,7,0,38,0
CA-2016-145982,1/09/2016,9,Second Class,TB-21055,Non-Corporate,United States,Quincy,Massachusetts,East,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1919,123,3,0,60,1
CA-2016-145982,1/09/2016,9,Second Class,TB-21055,Non-Corporate,United States,Quincy,Massachusetts,East,Furniture,Office Furniture,Tables,Fully Assembled,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",245,1,0,21,1
CA-2016-145982,1/09/2016,9,Second Class,TB-21055,Non-Corporate,United States,Quincy,Massachusetts,East,Technology,Office Technology,Phones,Handheld Technology,PureGear Roll-On Screen Protector,60,3,0,29,1
CA-2016-145982,1/09/2016,9,Second Class,TB-21055,Non-Corporate,United States,Quincy,Massachusetts,East,Office Supplies,Office Furniture,Paper,Fully Assembled,Southworth 25% Cotton Linen-Finish Paper & Envelopes,82,9,0,37,1
CA-2016-145982,1/09/2016,9,Second Class,TB-21055,Non-Corporate,United States,Quincy,Massachusetts,East,Office Supplies,Office Furniture,Fasteners,Fully Assembled,Staples,12,4,0,5,1
CA-2016-145982,1/09/2016,9,Second Class,TB-21055,Non-Corporate,United States,Quincy,Massachusetts,East,Office Supplies,Office Furniture,Binders,Fully Assembled,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",29,5,0,14,1
US-2016-157308,21/08/2016,8,Standard Class,NM-18520,Non-Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Binders,Fully Assembled,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",16,4,0,6,0
CA-2016-147536,31/12/2016,12,Standard Class,AR-10510,Non-Corporate,United States,New York City,New York,East,Technology,Office Technology,Accessories,Non-Handheld,Belkin F8E887 USB Wired Ergonomic Keyboard,90,3,0,19,0
CA-2016-139234,10/05/2016,5,Standard Class,AF-10870,Non-Corporate,United States,Chicago,Illinois,Central,Office Supplies,Office Furniture,Binders,Fully Assembled,Insertable Tab Post Binder Dividers,3,2,1,-5,0
CA-2016-139234,10/05/2016,5,Standard Class,AF-10870,Non-Corporate,United States,Chicago,Illinois,Central,Technology,Office Technology,Accessories,Non-Handheld,Logitech Desktop MK120 Mouse and keyboard Combo,26,2,0,-3,0
CA-2016-130050,18/07/2016,7,Second Class,MC-17425,Corporate,United States,Houston,Texas,Central,Furniture,Office Furniture,Furnishings,Fully Assembled,Staple-based wall hangings,10,3,1,-4,0
CA-2016-134887,25/03/2016,3,Same Day,TB-21280,Non-Corporate,United States,Norman,Oklahoma,Central,Technology,Office Technology,Accessories,Non-Handheld,Logitech P710e Mobile Speakerphone,1287,5,0,245,0
CA-2016-100671,4/11/2016,11,First Class,CS-12490,Corporate,United States,Conroe,Texas,Central,Office Supplies,Office Furniture,Storage,Fully Assembled,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",112,9,0,7,0
CA-2016-100244,24/09/2016,9,Standard Class,GM-14695,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Strathmore Photo Frame Cards,66,9,0,30,0
CA-2016-100244,24/09/2016,9,Standard Class,GM-14695,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Fellowes PB200 Plastic Comb Binding Machine,272,2,0,88,0
CA-2016-100244,24/09/2016,9,Standard Class,GM-14695,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 343,12,4,0,3,0
CA-2016-100244,24/09/2016,9,Standard Class,GM-14695,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1944,78,2,0,38,0
CA-2016-100244,24/09/2016,9,Standard Class,GM-14695,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Ibico Plastic Spiral Binding Combs,49,2,0,16,0
CA-2016-116540,2/09/2016,9,Same Day,SS-20590,Non-Corporate,United States,Madison,Wisconsin,Central,Office Supplies,Office Furniture,Fasteners,Fully Assembled,Colored Push Pins,2,1,0,1,0
CA-2016-116540,2/09/2016,9,Same Day,SS-20590,Non-Corporate,United States,Madison,Wisconsin,Central,Office Supplies,Office Furniture,Binders,Fully Assembled,"ACCOHIDE 3-Ring Binder, Blue, 1""",8,2,0,4,0
CA-2016-134803,3/06/2016,6,Standard Class,CL-12565,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262,2,0,79,1
CA-2016-134803,3/06/2016,6,Standard Class,CL-12565,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1991,183,8,0,84,1
CA-2016-134803,3/06/2016,6,Standard Class,CL-12565,Non-Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Accessories,Non-Handheld,Imation Clip USB flash drive - 8 GB,132,7,0,8,1
CA-2016-134803,3/06/2016,6,Standard Class,CL-12565,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,"Wilson Jones Hanging View Binder, White, 1""",23,4,0,7,1
CA-2016-134803,3/06/2016,6,Standard Class,CL-12565,Non-Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Machines,Non-Handheld,Okidata C331dn Printer,558,2,0,42,1
CA-2016-116344,2/08/2016,8,Standard Class,JO-15145,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Storage,Fully Assembled,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",85,2,0,-17,0
CA-2016-158869,7/08/2016,8,First Class,AH-10690,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Paper,Fully Assembled,Easy-staple paper,71,2,0,33,0
CA-2016-162614,13/10/2016,10,Standard Class,TB-21250,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC Recycled VeloBinder Covers,27,2,0,9,0
CA-2016-166485,27/02/2016,2,Standard Class,AH-10210,Non-Corporate,United States,Nashville,Tennessee,South,Office Supplies,Office Furniture,Paper,Fully Assembled,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16,2,0,6,0
CA-2016-165470,30/11/2016,11,Standard Class,HJ-14875,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Office Furniture,Paper,Fully Assembled,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5,1,0,2,0
CA-2016-146143,19/12/2016,12,Standard Class,MC-17845,Non-Corporate,United States,Jackson,Mississippi,South,Furniture,Office Furniture,Furnishings,Fully Assembled,"Executive Impressions 14""",133,6,0,59,0
US-2016-150035,5/12/2016,12,Standard Class,CL-11890,Non-Corporate,United States,San Francisco,California,West,Furniture,Office Furniture,Furnishings,Fully Assembled,Westinghouse Clip-On Gooseneck Lamps,17,2,0,4,0
CA-2016-144911,30/11/2016,11,First Class,RW-19630,Corporate,United States,Overland Park,Kansas,Central,Technology,Office Technology,Accessories,Non-Handheld,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",35,5,0,15,0
CA-2016-144911,30/11/2016,11,First Class,RW-19630,Corporate,United States,Overland Park,Kansas,Central,Office Supplies,Office Furniture,Binders,Fully Assembled,Ibico Plastic Spiral Binding Combs,152,5,0,70,0
CA-2016-131289,14/12/2016,12,Standard Class,SP-20620,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 341,9,2,0,2,0
CA-2016-131289,14/12/2016,12,Standard Class,SP-20620,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 204,45,7,0,22,0
CA-2016-131289,14/12/2016,12,Standard Class,SP-20620,Corporate,United States,San Francisco,California,West,Furniture,Office Furniture,Tables,Fully Assembled,Hon 94000 Series Round Tables,1422,6,0,-195,0
CA-2016-151169,26/10/2016,10,Standard Class,MY-18295,Corporate,United States,Newark,Delaware,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Reinforcements for Hole-Punch Pages,8,4,0,4,0
US-2016-134761,30/11/2016,11,Same Day,DB-13210,Non-Corporate,United States,Hickory,North Carolina,South,Technology,Office Technology,Phones,Handheld Technology,AT&T 17929 Lendline Telephone,36,1,0,3,0
CA-2016-107328,15/08/2016,8,Standard Class,CA-12055,Corporate,United States,Los Angeles,California,West,Furniture,Office Furniture,Tables,Fully Assembled,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513,2,0,13,0
CA-2016-107328,15/08/2016,8,Standard Class,CA-12055,Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,Kensington 4 Outlet MasterPiece Compact Power Control Center,488,6,0,137,0
CA-2016-107328,15/08/2016,8,Standard Class,CA-12055,Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Acco Hanging Data Binders,15,5,0,5,0
CA-2016-108616,3/10/2016,10,Standard Class,JK-15730,Non-Corporate,United States,Mobile,Alabama,South,Technology,Office Technology,Accessories,Non-Handheld,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,210,3,0,71,0
CA-2016-108616,3/10/2016,10,Standard Class,JK-15730,Non-Corporate,United States,Mobile,Alabama,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Premium Transparent Presentation Covers by GBC,63,3,0,30,0
CA-2016-108616,3/10/2016,10,Standard Class,JK-15730,Non-Corporate,United States,Mobile,Alabama,South,Office Supplies,Office Furniture,Art,Fully Assembled,"Sanford Colorific Colored Pencils, 12/Box",26,9,0,8,0
